"Title","Gallery Description","Post date","Gallery Id","Picture Description","Nid","Uid","Filename","Stream/Site name","Gallery Image"
"Environmental Science Classes 2014","Photos taken through out the day while the students rotated through 5 learning sessions including; Water Quality, Riparian Transects/Canopy Cover, Macro-invertebrates, Soil Survey, and Reflection Journaling.","2014-03-13 15:40","5634","","5640","611","dscn2259.jpg","Hamilton Creek - LHS & Santiam Watershed Council","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/shhs_watershed_restoration_team/gallery5634/dscn2259.jpg"
"Environmental Science Classes 2014","Photos taken through out the day while the students rotated through 5 learning sessions including; Water Quality, Riparian Transects/Canopy Cover, Macro-invertebrates, Soil Survey, and Reflection Journaling.","2014-03-13 15:40","5634","","5641","611","dscn2260.jpg","Hamilton Creek - LHS & Santiam Watershed Council","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/shhs_watershed_restoration_team/gallery5634/dscn2260.jpg"
"Environmental Science Classes 2014","Photos taken through out the day while the students rotated through 5 learning sessions including; Water Quality, Riparian Transects/Canopy Cover, Macro-invertebrates, Soil Survey, and Reflection Journaling.","2014-03-13 15:40","5634","","5642","611","dscn2261.jpg","Hamilton Creek - LHS & Santiam Watershed Council","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/shhs_watershed_restoration_team/gallery5634/dscn2261.jpg"
"Environmental Science Classes 2014","Photos taken through out the day while the students rotated through 5 learning sessions including; Water Quality, Riparian Transects/Canopy Cover, Macro-invertebrates, Soil Survey, and Reflection Journaling.","2014-03-13 15:41","5634","","5643","611","dscn2262.jpg","Hamilton Creek - LHS & Santiam Watershed Council","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/shhs_watershed_restoration_team/gallery5634/dscn2262.jpg"
"Environmental Science Classes 2014","Photos taken through out the day while the students rotated through 5 learning sessions including; Water Quality, Riparian Transects/Canopy Cover, Macro-invertebrates, Soil Survey, and Reflection Journaling.","2014-03-13 15:41","5634","","5644","611","dscn2263.jpg","Hamilton Creek - LHS & Santiam Watershed Council","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/shhs_watershed_restoration_team/gallery5634/dscn2263.jpg"
"Environmental Science Classes 2014","Photos taken through out the day while the students rotated through 5 learning sessions including; Water Quality, Riparian Transects/Canopy Cover, Macro-invertebrates, Soil Survey, and Reflection Journaling.","2014-03-13 15:41","5634","","5645","611","dscn2264.jpg","Hamilton Creek - LHS & Santiam Watershed Council","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/shhs_watershed_restoration_team/gallery5634/dscn2264.jpg"
"Environmental Science Classes 2014","Photos taken through out the day while the students rotated through 5 learning sessions including; Water Quality, Riparian Transects/Canopy Cover, Macro-invertebrates, Soil Survey, and Reflection Journaling.","2014-03-13 15:41","5634","","5646","611","dscn2265.jpg","Hamilton Creek - LHS & Santiam Watershed Council","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/shhs_watershed_restoration_team/gallery5634/dscn2265.jpg"
"Environmental Science Classes 2014","Photos taken through out the day while the students rotated through 5 learning sessions including; Water Quality, Riparian Transects/Canopy Cover, Macro-invertebrates, Soil Survey, and Reflection Journaling.","2014-03-13 15:41","5634","","5647","611","dscn2266.jpg","Hamilton Creek - LHS & Santiam Watershed Council","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/shhs_watershed_restoration_team/gallery5634/dscn2266.jpg"
"Environmental Science Classes 2014","Photos taken through out the day while the students rotated through 5 learning sessions including; Water Quality, Riparian Transects/Canopy Cover, Macro-invertebrates, Soil Survey, and Reflection Journaling.","2014-03-13 15:41","5634","","5648","611","dscn2267.jpg","Hamilton Creek - LHS & Santiam Watershed Council","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/shhs_watershed_restoration_team/gallery5634/dscn2267.jpg"
"Environmental Science Classes 2014","Photos taken through out the day while the students rotated through 5 learning sessions including; Water Quality, Riparian Transects/Canopy Cover, Macro-invertebrates, Soil Survey, and Reflection Journaling.","2014-03-13 15:42","5634","","5649","611","dscn2268.jpg","Hamilton Creek - LHS & Santiam Watershed Council","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/shhs_watershed_restoration_team/gallery5634/dscn2268.jpg"
"Environmental Science Classes 2014","Photos taken through out the day while the students rotated through 5 learning sessions including; Water Quality, Riparian Transects/Canopy Cover, Macro-invertebrates, Soil Survey, and Reflection Journaling.","2014-03-13 15:42","5634","","5650","611","dscn2269.jpg","Hamilton Creek - LHS & Santiam Watershed Council","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/shhs_watershed_restoration_team/gallery5634/dscn2269.jpg"
"Environmental Science Classes 2014","Photos taken through out the day while the students rotated through 5 learning sessions including; Water Quality, Riparian Transects/Canopy Cover, Macro-invertebrates, Soil Survey, and Reflection Journaling.","2014-03-13 15:42","5634","","5651","611","dscn2271.jpg","Hamilton Creek - LHS & Santiam Watershed Council","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/shhs_watershed_restoration_team/gallery5634/dscn2271.jpg"
"Environmental Science Classes 2014","Photos taken through out the day while the students rotated through 5 learning sessions including; Water Quality, Riparian Transects/Canopy Cover, Macro-invertebrates, Soil Survey, and Reflection Journaling.","2014-03-13 15:42","5634","","5652","611","dscn2272.jpg","Hamilton Creek - LHS & Santiam Watershed Council","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/shhs_watershed_restoration_team/gallery5634/dscn2272.jpg"
"Environmental Science Classes 2014","Photos taken through out the day while the students rotated through 5 learning sessions including; Water Quality, Riparian Transects/Canopy Cover, Macro-invertebrates, Soil Survey, and Reflection Journaling.","2014-03-13 15:42","5634","","5653","611","dscn2273.jpg","Hamilton Creek - LHS & Santiam Watershed Council","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/shhs_watershed_restoration_team/gallery5634/dscn2273.jpg"
"Environmental Science Classes 2014","Photos taken through out the day while the students rotated through 5 learning sessions including; Water Quality, Riparian Transects/Canopy Cover, Macro-invertebrates, Soil Survey, and Reflection Journaling.","2014-03-13 15:42","5634","","5654","611","dscn2270.jpg","Hamilton Creek - LHS & Santiam Watershed Council","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/shhs_watershed_restoration_team/gallery5634/dscn2270.jpg"
"Environmental Science Classes 2014","Photos taken through out the day while the students rotated through 5 learning sessions including; Water Quality, Riparian Transects/Canopy Cover, Macro-invertebrates, Soil Survey, and Reflection Journaling.","2014-03-13 15:42","5634","","5655","611","dscn2274.jpg","Hamilton Creek - LHS & Santiam Watershed Council","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/shhs_watershed_restoration_team/gallery5634/dscn2274.jpg"
"Environmental Science Classes 2014","Photos taken through out the day while the students rotated through 5 learning sessions including; Water Quality, Riparian Transects/Canopy Cover, Macro-invertebrates, Soil Survey, and Reflection Journaling.","2014-03-13 15:42","5634","","5656","611","dscn2275.jpg","Hamilton Creek - LHS & Santiam Watershed Council","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/shhs_watershed_restoration_team/gallery5634/dscn2275.jpg"
"Environmental Science Classes 2014","Photos taken through out the day while the students rotated through 5 learning sessions including; Water Quality, Riparian Transects/Canopy Cover, Macro-invertebrates, Soil Survey, and Reflection Journaling.","2014-03-13 15:42","5634","","5657","611","dscn2276.jpg","Hamilton Creek - LHS & Santiam Watershed Council","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/shhs_watershed_restoration_team/gallery5634/dscn2276.jpg"
"Environmental Science Classes 2014","Photos taken through out the day while the students rotated through 5 learning sessions including; Water Quality, Riparian Transects/Canopy Cover, Macro-invertebrates, Soil Survey, and Reflection Journaling.","2014-03-13 15:50","5634","","5658","611","dscn2277.jpg","Hamilton Creek - LHS & Santiam Watershed Council","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/shhs_watershed_restoration_team/gallery5634/dscn2277.jpg"
"Environmental Science Classes 2014","Photos taken through out the day while the students rotated through 5 learning sessions including; Water Quality, Riparian Transects/Canopy Cover, Macro-invertebrates, Soil Survey, and Reflection Journaling.","2014-03-13 15:50","5634","","5659","611","dscn2278.jpg","Hamilton Creek - LHS & Santiam Watershed Council","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/shhs_watershed_restoration_team/gallery5634/dscn2278.jpg"
"Environmental Science Classes 2014","Photos taken through out the day while the students rotated through 5 learning sessions including; Water Quality, Riparian Transects/Canopy Cover, Macro-invertebrates, Soil Survey, and Reflection Journaling.","2014-03-13 15:50","5634","","5660","611","dscn2279.jpg","Hamilton Creek - LHS & Santiam Watershed Council","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/shhs_watershed_restoration_team/gallery5634/dscn2279.jpg"
"Environmental Science Classes 2014","Photos taken through out the day while the students rotated through 5 learning sessions including; Water Quality, Riparian Transects/Canopy Cover, Macro-invertebrates, Soil Survey, and Reflection Journaling.","2014-03-13 15:50","5634","","5661","611","dscn2280.jpg","Hamilton Creek - LHS & Santiam Watershed Council","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/shhs_watershed_restoration_team/gallery5634/dscn2280.jpg"
"Environmental Science Classes 2014","Photos taken through out the day while the students rotated through 5 learning sessions including; Water Quality, Riparian Transects/Canopy Cover, Macro-invertebrates, Soil Survey, and Reflection Journaling.","2014-03-13 15:50","5634","","5662","611","dscn2281.jpg","Hamilton Creek - LHS & Santiam Watershed Council","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/shhs_watershed_restoration_team/gallery5634/dscn2281.jpg"
"Environmental Science Classes 2014","Photos taken through out the day while the students rotated through 5 learning sessions including; Water Quality, Riparian Transects/Canopy Cover, Macro-invertebrates, Soil Survey, and Reflection Journaling.","2014-03-13 15:50","5634","","5663","611","dscn2282.jpg","Hamilton Creek - LHS & Santiam Watershed Council","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/shhs_watershed_restoration_team/gallery5634/dscn2282.jpg"
"Environmental Science Classes 2014","Photos taken through out the day while the students rotated through 5 learning sessions including; Water Quality, Riparian Transects/Canopy Cover, Macro-invertebrates, Soil Survey, and Reflection Journaling.","2014-03-13 15:50","5634","","5664","611","dscn2283.jpg","Hamilton Creek - LHS & Santiam Watershed Council","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/shhs_watershed_restoration_team/gallery5634/dscn2283.jpg"
"Environmental Science Classes 2014","Photos taken through out the day while the students rotated through 5 learning sessions including; Water Quality, Riparian Transects/Canopy Cover, Macro-invertebrates, Soil Survey, and Reflection Journaling.","2014-03-13 15:50","5634","","5665","611","dscn2284.jpg","Hamilton Creek - LHS & Santiam Watershed Council","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/shhs_watershed_restoration_team/gallery5634/dscn2284.jpg"
"Environmental Science Classes 2014","Photos taken through out the day while the students rotated through 5 learning sessions including; Water Quality, Riparian Transects/Canopy Cover, Macro-invertebrates, Soil Survey, and Reflection Journaling.","2014-03-13 15:51","5634","","5666","611","dscn2285.jpg","Hamilton Creek - LHS & Santiam Watershed Council","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/shhs_watershed_restoration_team/gallery5634/dscn2285.jpg"
"Environmental Science Classes 2014","Photos taken through out the day while the students rotated through 5 learning sessions including; Water Quality, Riparian Transects/Canopy Cover, Macro-invertebrates, Soil Survey, and Reflection Journaling.","2014-03-13 15:51","5634","","5667","611","dscn2286.jpg","Hamilton Creek - LHS & Santiam Watershed Council","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/shhs_watershed_restoration_team/gallery5634/dscn2286.jpg"
"Environmental Science Classes 2014","Photos taken through out the day while the students rotated through 5 learning sessions including; Water Quality, Riparian Transects/Canopy Cover, Macro-invertebrates, Soil Survey, and Reflection Journaling.","2014-03-13 15:51","5634","","5668","611","dscn2287.jpg","Hamilton Creek - LHS & Santiam Watershed Council","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/shhs_watershed_restoration_team/gallery5634/dscn2287.jpg"
"Environmental Science Classes 2014","Photos taken through out the day while the students rotated through 5 learning sessions including; Water Quality, Riparian Transects/Canopy Cover, Macro-invertebrates, Soil Survey, and Reflection Journaling.","2014-03-13 15:51","5634","","5669","611","dscn2288.jpg","Hamilton Creek - LHS & Santiam Watershed Council","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/shhs_watershed_restoration_team/gallery5634/dscn2288.jpg"
"Field Day Activities","Photos of students participating in field day activites","2014-05-21 21:58","5964","","5965","611","dscn2679.jpg","SHHS Biology Field Day","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/shhs_watershed_restoration_team/gallery5964/dscn2679.jpg"
"Field Day Activities","Photos of students participating in field day activites","2014-05-21 21:58","5964","","5966","611","dscn2681.jpg","SHHS Biology Field Day","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/shhs_watershed_restoration_team/gallery5964/dscn2681.jpg"
"Field Day Activities","Photos of students participating in field day activites","2014-05-21 21:59","5964","","5967","611","dscn2682.jpg","SHHS Biology Field Day","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/shhs_watershed_restoration_team/gallery5964/dscn2682.jpg"
"Field Day Activities","Photos of students participating in field day activites","2014-05-21 22:00","5964","","5968","611","dscn2683.jpg","SHHS Biology Field Day","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/shhs_watershed_restoration_team/gallery5964/dscn2683.jpg"
"Field Day Activities","Photos of students participating in field day activites","2014-05-21 22:01","5964","","5969","611","dscn2684.jpg","SHHS Biology Field Day","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/shhs_watershed_restoration_team/gallery5964/dscn2684.jpg"
"Field Day Activities","Photos of students participating in field day activites","2014-05-21 22:02","5964","","5970","611","dscn2685.jpg","SHHS Biology Field Day","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/shhs_watershed_restoration_team/gallery5964/dscn2685.jpg"
"Field Day Activities","Photos of students participating in field day activites","2014-05-21 22:02","5964","","5971","611","dscn2686.jpg","SHHS Biology Field Day","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/shhs_watershed_restoration_team/gallery5964/dscn2686.jpg"
"Field Day Activities","Photos of students participating in field day activites","2014-05-21 22:03","5964","","5972","611","dscn2687.jpg","SHHS Biology Field Day","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/shhs_watershed_restoration_team/gallery5964/dscn2687.jpg"
"Field Day Activities","Photos of students participating in field day activites","2014-05-21 22:04","5964","","5973","611","dscn2688.jpg","SHHS Biology Field Day","http://drupal.streamwebs.org/sites/streamwebs.org/files/user/shhs_watershed_restoration_team/gallery5964/dscn2688.jpg"
